user,post,IntDegree
102,16,10.2857
102,34,10.3333
102,59,11.1667
102,17,10.2
102,18,11.0
102,37,11.1429
102,38,10.1667
102,117,13.0
102,20,10.3333
102,23,9.75
108,45,23.3333
108,122,26.1667
108,0,15.0
108,1,22.8333
108,46,18.8333
108,326,18.8
108,184,21.4286
108,47,18.6
108,3,19.7143
108,6,22.25
108,75,23.6
108,78,18.2857
108,28,15.6667
108,54,22.3333
108,224,20.3333
108,409,22.0
108,29,20.0
108,12,16.25
108,146,19.2
108,13,19.2
108,148,20.0
108,32,19.75
108,14,25.0
108,33,18.0
108,57,15.5714
108,152,16.0
108,110,18.0
108,15,20.2
108,195,19.5714
108,16,17.1429
108,158,16.3333
108,160,23.4
108,162,23.4
108,34,15.6667
108,164,16.4286
108,199,22.2857
108,59,15.1667
108,36,21.0
108,37,19.0
108,38,14.6667
108,117,20.5
108,171,23.5
108,19,22.6667
108,20,16.6667
108,393,16.3333
108,42,17.2857
108,22,22.8333
108,181,15.5
111,45,19.1667
111,122,21.8333
111,67,17.0
111,46,15.5
111,47,18.6
111,129,19.2
111,51,16.5
111,6,18.5
111,75,18.6
111,76,16.5
111,188,20.5
111,54,18.3333
111,409,18.0
111,29,16.4286
111,12,12.75
111,146,15.6
111,13,19.6
111,148,16.8
111,32,18.75
111,33,13.8
111,57,13.2857
111,110,15.3333
111,82,18.1667
111,156,16.0
111,16,14.1429
111,34,12.0
111,199,18.2857
111,59,14.6667
111,17,13.8
111,35,17.8
111,18,15.6667
111,36,15.0
111,37,16.0
111,38,12.0
111,39,15.3333
111,20,13.8333
111,41,19.0
111,22,18.8333
111,66,16.8571
112,45,16.0
112,122,17.8333
112,0,11.0
112,1,16.5
112,46,13.1667
112,326,13.4
112,49,10.6667
112,101,11.4444
112,8,13.2857
112,54,15.5
112,224,14.8333
112,409,15.5
112,29,14.7143
112,32,14.0
112,14,18.0
112,110,13.1667
112,15,14.6
112,195,14.7143
112,84,16.0
112,303,14.7143
112,16,12.1429
112,160,16.0
112,17,10.8
112,37,13.7143
112,38,11.6667
112,20,12.3333
112,22,16.5
112,66,15.4286
112,23,10.25
113,45,15.1667
113,122,16.1667
113,46,13.8333
113,326,12.5
113,184,13.5714
113,4,13.6
113,73,14.1667
113,74,12.1111
113,54,13.5
113,29,13.8571
113,30,14.8
113,148,12.9
113,110,14.5
113,15,13.4
113,156,13.4
113,16,12.4286
113,158,11.8333
113,34,13.0
113,164,12.2857
113,59,12.5
113,17,11.0
113,88,16.0
113,18,12.5
113,37,13.0
113,38,11.3333
113,20,12.0
113,42,12.2857
117,1,19.0
117,6,16.125
117,54,17.3333
117,224,17.5
117,409,17.0
117,29,11.1429
117,148,15.5
117,32,14.5
117,14,19.5
117,82,13.8333
117,84,17.5
117,199,18.4286
117,59,10.6667
117,37,14.4286
117,38,8.3333
117,39,14.0
117,19,18.6667
117,20,11.0
117,273,18.5
117,41,18.6
117,43,20.25
117,22,19.0
117,66,16.7143
117,245,14.0
121,0,11.1429
121,1,16.1667
121,326,12.5
121,6,14.75
121,188,16.5
121,9,14.0
121,224,14.5
121,29,13.4286
121,13,14.0
121,32,14.0
121,33,12.6
121,110,11.1667
121,156,12.0
121,16,11.5714
121,158,11.8333
121,34,9.3333
121,164,11.8571
121,199,15.5714
121,35,15.0
121,18,11.0
121,36,15.0
121,37,12.7143
121,39,12.0
121,117,13.25
121,19,15.6667
121,63,15.0
121,20,11.6667
121,22,16.1667
122,45,16.3333
122,67,15.4
122,1,16.5
122,2,17.75
122,46,12.6667
122,47,15.8
122,68,15.0
122,49,15.3333
122,5,15.2
122,101,13.2222
122,75,15.0
122,188,17.0
122,54,15.8333
122,224,15.0
122,29,12.8571
122,146,14.0
122,13,17.4
122,148,14.1
122,32,16.0
122,15,13.4
122,59,13.5
122,17,14.2
122,36,11.5
122,37,14.4286
122,38,8.3333
122,39,14.2222
122,117,16.5
122,20,10.0
122,42,13.0
122,22,16.5
122,23,14.0
123,0,11.8571
123,46,13.3333
123,47,13.6
123,6,12.875
123,76,12.5
123,78,13.0
123,189,13.5
123,54,12.6667
123,12,12.5
123,146,12.8
123,30,13.6
123,14,14.5
123,303,13.5714
123,16,10.7143
123,58,13.25
123,34,12.0
123,17,10.4
123,88,16.2
123,18,12.5
123,36,11.0
123,117,14.75
123,19,13.1667
123,63,11.0
123,20,12.0
123,21,13.2
123,42,12.1429
123,43,14.0
123,22,13.1667
124,1,15.0
124,69,13.5714
124,73,11.3333
124,6,13.625
124,224,14.1667
124,409,14.125
124,29,11.2857
124,14,15.8333
124,33,11.0
124,82,13.5
124,15,14.6
124,199,15.0
124,17,11.4
124,38,8.3333
124,39,13.0
124,20,9.5
124,43,15.5
124,22,15.0
124,66,14.0
124,245,13.0
127,45,12.3333
127,0,8.0
127,2,13.0
127,5,12.0
127,9,12.5714
127,28,11.5
127,54,13.0
127,13,13.4
127,32,12.25
127,14,13.5
127,16,8.7143
127,199,12.5714
127,59,11.0
127,36,9.0
127,37,12.0
127,39,10.6667
127,117,11.0
127,20,9.1667
127,42,10.2857
127,43,14.5
128,45,23.8333
128,122,27.3333
128,1,24.8333
128,2,25.5
128,326,17.6
128,47,22.2
128,68,20.6667
128,48,19.8333
128,129,24.4
128,49,21.3333
128,3,18.4286
128,4,24.2
128,5,21.8
128,100,28.0
128,101,17.7778
128,134,20.0
128,73,20.5
128,6,23.125
128,75,23.2
128,188,25.8333
128,9,21.8571
128,10,21.7143
128,28,19.6667
128,259,23.8
128,54,23.3333
128,224,21.8333
128,81,20.125
128,146,19.2
128,13,24.4
128,32,23.0
128,14,25.8333
128,33,15.6
128,152,16.8
128,15,20.2
128,84,22.8333
128,158,15.3333
128,58,18.75
128,59,17.0
128,18,18.8333
128,36,21.0
128,37,20.2857
128,117,22.0
128,63,21.0
128,20,12.1667
128,41,25.8
128,42,18.2857
128,22,24.8333
128,66,20.2857
128,23,18.5
129,45,20.0
129,122,22.0
129,0,12.2857
129,1,18.3333
129,46,16.3333
129,326,16.1
129,184,17.8571
129,47,17.0
129,49,15.3333
129,100,20.6667
129,6,18.5
129,11,19.1667
129,54,18.3333
129,29,17.4286
129,12,13.0
129,81,15.875
129,146,16.8
129,13,18.6
129,32,17.0
129,14,20.1667
129,33,15.2
129,82,18.8333
129,15,17.0
129,195,17.0
129,84,17.6667
129,16,14.0
129,158,13.5
129,58,18.25
129,34,12.0
129,59,14.6667
129,37,16.1429
129,38,11.6667
129,39,15.5556
129,117,18.25
129,19,18.6667
129,173,16.25
129,42,15.7143
129,66,17.0
129,23,14.0
131,122,16.3333
131,0,11.5714
131,1,13.3333
131,47,13.8
131,49,11.0
131,6,13.25
131,76,12.0
131,54,13.3333
131,30,13.2
131,13,14.6
131,14,14.3333
131,33,11.4
131,57,11.5714
131,152,11.8
131,110,12.6667
131,158,12.1667
131,58,12.75
131,34,11.0
131,164,12.2857
131,35,13.2
131,36,13.0
131,37,12.7143
131,89,13.375
131,117,13.25
131,63,13.0
131,20,12.0
131,42,12.4286
131,23,10.5
135,45,15.0
135,0,10.7143
135,1,14.3333
135,46,13.3333
135,5,14.6
135,73,13.3333
135,54,13.6667
135,224,12.5
135,29,14.0
135,148,13.1
135,32,12.75
135,14,15.6667
135,110,12.8333
135,82,14.5
135,15,14.0
135,84,14.5
135,158,11.6667
135,160,14.6
135,34,10.6667
135,59,11.5
135,17,11.8
135,36,13.0
135,38,11.0
135,39,12.3333
135,117,14.5
135,63,13.0
135,20,11.6667
135,21,13.2
135,42,12.2857
145,45,23.0
145,122,25.8333
145,2,23.5
145,184,22.1429
145,48,20.3333
145,49,19.6667
145,4,21.6
145,5,21.4
145,100,27.3333
145,101,17.4444
145,51,18.25
145,6,22.125
145,76,19.3333
145,78,17.1429
145,189,17.5
145,8,17.2857
145,11,21.8333
145,54,22.1667
145,224,19.6667
145,29,19.1429
145,12,12.5
145,146,18.8
145,13,22.4
145,148,20.6
145,32,20.75
145,33,17.2
145,152,16.6
145,82,23.0
145,15,21.4
145,156,16.0
145,84,21.8333
145,16,15.7143
145,158,15.5
145,34,12.3333
145,199,22.0
145,59,17.5
145,35,21.8
145,36,21.5
145,37,19.7143
145,39,19.7778
145,117,21.25
145,19,22.6667
145,63,21.5
145,273,25.0
145,41,24.2
145,42,18.2857
145,66,20.1429
145,245,19.7778
145,23,17.25
146,67,18.0
146,1,15.8333
146,2,18.75
146,69,18.0
146,49,17.3333
146,51,18.25
146,73,19.3333
146,6,16.5
146,77,15.75
146,54,15.6667
146,29,15.7143
146,81,17.625
146,14,18.0
146,82,19.0
146,156,15.6
146,16,14.2857
146,58,15.5
146,85,12.5
146,59,14.6667
146,17,17.2
146,88,18.4
146,18,17.1667
146,36,11.5
146,37,13.1429
146,38,11.5
146,89,18.125
146,39,16.2222
146,173,18.25
146,20,12.6667
146,21,16.4
146,94,15.5
146,22,15.8333
146,66,15.0
146,245,16.2222
146,23,15.5
146,181,12.75
147,45,26.0
147,122,29.3333
147,67,23.0
147,1,25.6667
147,2,26.25
147,46,19.0
147,47,23.6
147,68,21.5
147,69,23.2857
147,49,22.3333
147,100,30.0
147,134,22.0
147,51,21.0
147,73,23.3333
147,6,25.0
147,7,21.0
147,76,23.0
147,188,27.3333
147,10,23.4286
147,259,26.0
147,11,22.8333
147,54,24.0
147,224,22.6667
147,29,20.0
147,81,22.625
147,146,21.2
147,13,25.8
147,148,22.2
147,14,27.3333
147,33,16.0
147,57,13.4286
147,110,16.0
147,15,22.6
147,84,23.8333
147,158,15.1667
147,160,26.0
147,162,26.0
147,199,24.7143
147,17,20.2
147,35,23.4
147,36,20.5
147,37,20.4286
147,117,25.75
147,171,26.6667
147,19,25.5
147,173,21.0
147,20,13.6667
147,42,19.4286
147,94,18.875
147,43,28.75
147,22,25.6667
147,66,21.5714
147,23,19.0
148,45,23.0
148,122,27.1667
148,1,26.3333
148,2,26.25
148,46,15.1667
148,326,18.2
148,184,24.7143
148,3,21.0
148,4,25.2
148,5,20.8
148,101,18.3333
148,902,16.8571
148,6,24.75
148,139,20.6
148,10,25.1429
148,54,24.8333
148,224,24.3333
148,409,25.0
148,81,21.375
148,107,22.0
148,13,22.2
148,148,23.3
148,32,22.5
148,14,27.6667
148,82,22.8333
148,15,23.4
148,84,24.0
148,85,14.0
148,199,25.8571
148,17,19.4
148,35,24.2
148,18,16.8333
148,36,18.5
148,37,20.2857
148,89,23.375
148,39,22.2222
148,19,26.3333
148,20,13.3333
148,393,20.4444
148,41,26.2
148,42,17.2857
148,43,29.0
148,22,26.3333
148,66,23.4286
148,181,9.5
153,45,37.0
153,122,42.5
153,67,33.2
153,1,37.5
153,2,41.0
153,46,26.1667
153,326,29.3
153,184,36.0
153,47,33.2
153,68,32.3333
153,48,32.3333
153,69,36.1429
153,129,38.4
153,49,33.6667
153,3,31.7143
153,4,36.0
153,5,32.4
153,100,46.0
153,101,29.6667
153,134,33.0
153,51,32.75
153,73,35.0
153,6,37.375
153,74,30.2222
153,7,29.8
153,75,37.0
153,76,33.6667
153,78,26.5714
153,188,41.3333
153,139,30.8
153,8,27.7143
153,9,33.1429
153,10,37.2857
153,28,31.0
153,259,38.6
153,11,35.0
153,54,35.3333
153,224,34.0
153,409,36.25
153,29,31.0
153,12,21.0
153,81,34.375
153,146,30.2
153,30,26.2
153,107,32.8571
153,13,37.4
153,148,34.6
153,32,36.0
153,14,41.3333
153,33,25.2
153,57,20.4286
153,110,24.6667
153,82,39.0
153,15,37.2
153,156,26.4
153,84,36.0
153,158,20.5
153,160,38.8
153,85,20.75
153,162,38.8
153,34,18.6667
153,199,37.0
153,59,26.5
153,17,31.2
153,35,35.4
153,88,35.4
153,18,30.1667
153,36,31.5
153,37,29.5714
153,38,17.8333
153,89,37.75
153,39,33.6667
153,117,39.0
153,171,39.1667
153,19,37.3333
153,63,31.5
153,173,32.75
153,20,22.0
153,273,42.1667
153,393,31.5556
153,41,39.2
153,21,29.0
153,42,27.2857
153,43,43.0
153,22,37.5
153,66,33.2857
153,245,33.6667
153,23,27.75
153,181,20.25
154,45,21.6667
154,122,24.5
154,0,12.7143
154,1,21.6667
154,2,18.5
154,46,18.0
154,326,17.5
154,184,20.4286
154,48,19.6667
154,3,18.7143
154,4,21.2
154,902,17.1429
154,6,19.75
154,75,22.2
154,76,15.3333
154,188,23.8333
154,189,17.25
154,9,18.1429
154,259,19.2
154,54,20.8333
154,29,19.2857
154,146,18.6
154,13,18.2
154,14,23.8333
154,33,17.0
154,110,16.5
154,82,20.5
154,15,19.0
154,195,19.0
154,303,19.0
154,16,14.5714
154,34,13.6667
154,199,20.5714
154,36,19.5
154,37,18.1429
154,19,21.6667
154,20,14.8333
154,21,15.6
154,42,17.5714
154,22,21.6667
154,66,20.2857
154,181,13.5
156,45,28.6667
156,122,31.1667
156,67,23.0
156,0,18.7143
156,1,25.5
156,46,24.3333
156,326,22.4
156,184,24.2857
156,68,24.3333
156,3,22.2857
156,5,25.8
156,100,29.3333
156,902,22.8571
156,134,22.2222
156,73,23.8333
156,6,25.5
156,7,27.6
156,76,22.0
156,78,23.1429
156,188,28.0
156,189,23.875
156,8,21.8571
156,9,21.8571
156,259,27.0
156,11,28.3333
156,54,24.3333
156,224,21.5
156,409,24.5
156,29,25.7143
156,12,20.25
156,30,24.0
156,13,24.6
156,32,24.0
156,33,21.4
156,57,19.4286
156,152,21.6
156,110,23.3333
156,82,27.0
156,195,25.0
156,156,22.6
156,84,24.6667
156,16,19.0
156,158,19.8333
156,58,25.0
156,34,21.3333
156,164,20.2857
156,199,24.5714
156,59,20.0
156,88,28.4
156,18,20.6667
156,36,26.5
156,37,21.8571
156,38,17.5
156,39,21.0
156,117,28.25
156,19,25.1667
156,63,26.5
156,20,19.1667
156,22,25.5
156,66,22.8571
156,245,21.0
156,181,19.5
160,45,13.8333
160,122,15.1667
160,1,14.5
160,7,11.8
160,75,15.0
160,188,15.5
160,54,13.8333
160,29,11.8571
160,13,11.8
160,33,12.0
160,57,8.7143
160,82,12.5
160,16,10.5714
160,58,13.25
160,162,14.8
160,36,13.5
160,171,14.5
160,19,14.5
160,63,13.5
160,41,13.6
160,21,10.2
160,66,13.5714
164,122,27.1667
164,67,25.6
164,0,15.7143
164,2,28.25
164,46,20.8333
164,326,21.7
164,184,22.7143
164,47,23.2
164,68,25.3333
164,48,22.6667
164,69,25.1429
164,129,27.2
164,49,23.6667
164,5,22.8
164,100,29.6667
164,101,23.0
164,902,22.0
164,134,24.4444
164,51,27.25
164,73,26.1667
164,6,24.25
164,7,23.4
164,76,25.6667
164,78,20.4286
164,139,21.7
164,189,22.0
164,8,20.2857
164,10,24.8571
164,28,22.5
164,259,29.6
164,29,24.8571
164,146,23.4
164,107,23.4286
164,32,23.5
164,14,24.5
164,152,22.0
164,110,20.3333
164,82,29.5
164,15,27.0
164,156,21.4
164,84,22.6667
164,16,17.5714
164,34,15.6667
164,59,20.0
164,36,22.0
164,38,14.8333
164,39,23.3333
164,117,29.5
164,63,22.0
164,173,27.25
164,20,16.5
164,273,27.6667
164,393,22.4444
164,41,24.8
164,42,20.8571
164,66,20.2857
164,245,23.3333
164,23,20.0
164,181,16.5
166,45,20.8333
166,122,23.3333
166,0,14.8571
166,1,20.1667
166,46,18.5
166,326,17.8
166,184,18.5714
166,3,17.7143
166,5,18.8
166,101,13.0
166,6,19.5
166,75,21.0
166,78,18.7143
166,8,17.7143
166,11,21.3333
166,54,19.3333
166,29,19.8571
166,12,16.75
166,146,17.4
166,30,18.2
166,13,16.6
166,32,17.5
166,14,22.6667
166,33,18.4
166,57,15.5714
166,110,17.8333
166,15,18.6
166,195,19.5714
166,84,19.5
166,16,15.1429
166,158,15.6667
166,58,19.25
166,34,15.0
166,35,18.4
166,36,20.5
166,38,15.0
166,117,18.25
166,19,20.3333
166,20,16.1667
166,42,16.8571
166,43,21.75
166,22,20.1667
166,66,19.5714
171,1,16.6667
171,47,13.2
171,68,10.6667
171,6,14.25
171,75,15.8
171,188,16.8333
171,28,12.6667
171,224,15.6667
171,81,12.375
171,148,13.5
171,14,16.8333
171,15,12.8
171,84,15.1667
171,85,8.5
171,199,16.0
171,17,11.8
171,38,7.5
171,20,9.8333
171,41,16.2
171,42,10.2857
171,43,17.5
171,22,16.6667
171,23,10.5
172,45,35.1667
172,122,40.0
172,67,28.8
172,0,18.5714
172,1,34.3333
172,2,34.75
172,46,26.6667
172,326,27.3
172,184,32.5714
172,47,30.0
172,68,30.0
172,49,28.0
172,3,28.5714
172,4,33.4
172,5,31.6
172,100,40.3333
172,101,25.6667
172,902,26.7143
172,134,29.2222
172,51,28.5
172,6,33.875
172,75,34.6
172,78,25.2857
172,188,37.3333
172,189,26.75
172,9,30.0
172,10,33.2857
172,28,27.0
172,259,34.2
172,11,33.8333
172,54,32.5
172,224,30.1667
172,409,33.25
172,29,29.2857
172,81,29.0
172,146,29.2
172,30,25.4
172,107,28.1429
172,13,33.0
172,148,30.5
172,32,32.0
172,14,37.3333
172,33,24.4
172,57,19.5714
172,152,24.6
172,82,34.5
172,15,32.4
172,195,28.1429
172,156,24.8
172,84,32.3333
172,303,28.1429
172,16,22.7143
172,158,22.5
172,58,30.0
172,160,34.6
172,85,16.25
172,34,20.3333
172,164,22.2857
172,199,33.5714
172,59,24.3333
172,35,32.6
172,18,25.8333
172,36,32.5
172,37,28.0
172,38,17.1667
172,89,34.5
172,39,29.3333
172,117,34.0
172,19,34.1667
172,63,32.5
172,20,21.3333
172,273,37.1667
172,41,35.2
172,21,24.8
172,42,26.8571
172,43,39.0
172,22,34.3333
172,66,30.5714
172,245,29.3333
172,23,23.5
172,181,19.25
173,45,13.6667
173,67,13.0
173,1,14.3333
173,68,12.5
173,51,11.25
173,6,13.875
173,224,13.6667
173,409,13.875
173,29,11.4286
173,148,13.1
173,82,13.8333
173,15,14.0
173,199,14.2857
173,59,10.6667
173,17,12.4
173,36,10.0
173,39,13.5556
173,117,13.5
173,20,8.5
173,22,14.3333
173,245,13.5556
173,23,11.0
174,45,22.1667
174,122,23.1667
174,67,19.6
174,0,17.0
174,1,16.6667
174,46,20.6667
174,326,16.9
174,47,18.8
174,49,16.6667
174,5,20.4
174,7,22.8
174,76,19.0
174,77,17.875
174,189,20.375
174,11,22.3333
174,54,16.8333
174,29,20.2857
174,12,17.25
174,146,20.0
174,30,20.6
174,13,19.8
174,57,17.1429
174,152,18.4
174,110,20.5
174,195,20.0
174,156,20.4
174,16,15.4286
174,158,16.5
174,58,19.75
174,160,18.6
174,85,9.5
174,162,18.6
174,34,20.0
174,164,17.2857
174,59,18.1667
174,17,15.0
174,88,23.6
174,18,18.1667
174,36,18.5
174,37,16.4286
174,38,15.3333
174,39,15.3333
174,117,23.0
174,63,18.5
174,20,15.6667
174,21,17.8
174,42,18.0
174,43,18.25
174,23,15.0
181,1,15.3333
181,2,13.0
181,46,11.0
181,68,11.8333
181,129,13.4
181,51,11.0
181,73,12.3333
181,75,14.8
181,28,12.1667
181,224,14.1667
181,409,13.875
181,13,14.0
181,32,13.5
181,14,16.1667
181,195,12.0
181,303,12.0
181,160,13.8
181,199,14.7143
181,36,10.0
181,38,9.3333
181,20,10.8333
181,22,15.3333
181,66,13.4286
181,23,10.0
181,181,9.25
184,45,26.6667
184,122,29.1667
184,67,23.6
184,1,23.5
184,2,24.75
184,46,21.6667
184,326,21.5
184,68,24.6667
184,48,22.0
184,69,23.0
184,129,27.6
184,49,21.3333
184,5,25.0
184,101,20.2222
184,51,24.0
184,73,24.5
184,6,24.375
184,7,24.8
184,78,21.4286
184,188,26.5
184,189,22.0
184,8,20.8571
184,28,20.6667
184,11,25.5
184,54,22.6667
184,224,19.8333
184,29,24.2857
184,146,23.0
184,30,21.4
184,13,24.8
184,14,26.5
184,33,20.6
184,152,21.2
184,82,26.5
184,15,24.4
184,195,23.0
184,156,20.2
184,16,17.8571
184,158,18.8333
184,34,17.3333
184,164,18.8571
184,59,20.0
184,17,20.2
184,35,23.4
184,88,25.8
184,18,21.5
184,36,25.5
184,37,20.8571
184,38,14.6667
184,39,21.5556
184,117,27.0
184,19,23.8333
184,63,25.5
184,20,16.3333
184,21,20.8
184,42,21.5714
184,43,27.25
184,66,21.2857
184,245,21.5556
184,23,18.5
185,0,10.7143
185,1,15.8333
185,47,14.8
185,68,13.1667
185,129,14.6
185,49,13.6667
185,73,14.6667
185,77,11.75
185,9,14.1429
185,28,13.5
185,224,14.6667
185,409,13.875
185,29,13.0
185,12,11.5
185,146,11.2
185,14,16.6667
185,33,11.8
185,160,14.4
185,199,15.0
185,59,12.6667
185,17,12.8
185,18,13.3333
185,38,10.8333
185,19,15.1667
185,20,11.8333
185,21,14.6
185,22,15.8333
185,23,12.5
185,181,11.0
192,2,11.75
192,47,12.0
192,68,11.1667
192,101,10.6667
192,51,11.5
192,224,10.6667
192,29,10.7143
192,12,9.5
192,13,13.0
192,110,10.5
192,156,12.0
192,160,11.2
192,162,11.2
192,199,10.5714
192,59,11.0
192,38,9.3333
192,39,10.4444
192,173,11.5
192,20,9.6667
192,23,10.75
193,45,22.5
193,67,19.8
193,0,14.2857
193,1,21.0
193,46,18.6667
193,326,18.0
193,184,20.7143
193,47,20.2
193,48,19.3333
193,73,20.1667
193,6,20.875
193,76,19.1667
193,189,18.875
193,11,21.6667
193,54,20.5
193,29,20.0
193,146,19.8
193,30,17.8
193,13,21.2
193,32,20.25
193,14,22.6667
193,152,17.4
193,82,21.6667
193,15,19.6
193,156,17.8
193,84,20.3333
193,16,15.4286
193,158,15.5
193,58,20.0
193,34,14.3333
193,164,15.5714
193,17,16.2
193,88,21.6
193,18,18.3333
193,36,20.0
193,37,17.8571
193,38,12.6667
193,39,17.4444
193,117,22.75
193,19,21.1667
193,20,15.1667
193,41,21.2
193,42,17.7143
193,43,23.0
193,22,21.0
193,66,18.8571
193,245,17.4444
195,45,20.3333
195,122,22.8333
195,2,21.75
195,46,14.5
195,184,19.7143
195,47,19.2
195,68,17.6667
195,69,19.8571
195,49,18.6667
195,73,19.3333
195,6,20.125
195,74,17.2222
195,7,16.6
195,76,19.8333
195,78,14.0
195,10,18.7143
195,28,17.0
195,11,18.1667
195,54,19.5
195,81,19.25
195,13,21.2
195,148,18.1
195,14,20.3333
195,33,12.6
195,15,18.2
195,158,12.3333
195,85,13.0
195,199,18.7143
195,59,15.8333
195,17,18.2
195,88,17.4
195,37,17.2857
195,89,18.75
195,19,19.3333
195,41,21.0
195,42,15.5714
195,94,16.875
195,23,16.5
198,67,21.2
198,1,19.5
198,46,15.5
198,47,19.6
198,68,19.3333
198,48,20.3333
198,69,20.8571
198,3,20.2857
198,4,18.8
198,101,17.6667
198,51,22.75
198,73,22.8333
198,6,20.875
198,74,19.0
198,77,19.75
198,78,17.5714
198,8,18.1429
198,10,22.2857
198,28,18.0
198,259,22.4
198,54,19.6667
198,29,20.0
198,81,20.625
198,30,18.2
198,13,21.0
198,148,20.6
198,14,22.5
198,33,16.4
198,82,23.8333
198,15,23.2
198,16,16.8571
198,85,14.5
198,162,21.0
198,59,15.6667
198,17,18.4
198,88,22.0
198,18,19.6667
198,37,16.8571
198,38,13.1667
198,89,23.125
198,171,22.0
198,20,14.6667
198,42,15.4286
198,22,19.5
198,181,14.5
202,45,18.5
202,1,17.5
202,2,22.25
202,46,14.5
202,184,17.7143
202,47,18.4
202,68,18.3333
202,129,19.6
202,5,17.8
202,100,24.0
202,134,17.5556
202,6,17.625
202,7,16.2
202,76,19.3333
202,8,12.8571
202,9,18.0
202,28,17.8333
202,259,22.0
202,29,15.2857
202,107,18.1429
202,13,21.4
202,32,19.0
202,82,18.8333
202,16,10.8571
202,59,16.3333
202,17,18.2
202,35,19.0
202,37,16.1429
202,39,17.2222
202,117,20.5
202,173,16.0
202,20,10.8333
202,41,21.0
202,42,15.5714
202,245,17.2222
202,23,17.5
202,181,9.0
204,45,22.5
204,0,14.8571
204,1,21.8333
204,46,18.5
204,326,18.4
204,184,21.0
204,68,19.1667
204,49,18.6667
204,3,19.1429
204,4,21.4
204,5,20.4
204,100,24.6667
204,134,18.6667
204,6,21.25
204,28,17.5
204,54,21.1667
204,29,20.1429
204,12,16.5
204,146,19.2
204,30,18.6
204,13,21.4
204,148,19.9
204,32,19.75
204,14,24.1667
204,57,16.0
204,110,18.1667
204,82,22.0
204,156,18.2
204,84,21.1667
204,16,17.0
204,158,15.3333
204,58,21.0
204,34,15.6667
204,199,21.1429
204,59,17.3333
204,17,16.8
204,36,19.5
204,38,15.0
204,39,18.7778
204,117,22.5
204,19,22.0
204,63,19.5
204,173,19.25
204,20,16.6667
204,21,18.2
204,42,17.5714
204,22,21.8333
204,66,20.0
204,245,18.7778
204,23,16.25
204,181,16.5
205,45,31.6667
205,67,30.2
205,1,31.5
205,2,35.0
205,46,22.8333
205,184,30.8571
205,68,27.8333
205,48,28.6667
205,69,30.7143
205,129,32.4
205,4,30.6
205,5,26.6
205,100,37.3333
205,134,28.3333
205,51,31.25
205,73,32.3333
205,6,31.5
205,74,26.6667
205,75,31.0
205,76,30.1667
205,77,27.25
205,78,24.1429
205,188,35.6667
205,139,26.7
205,8,25.4286
205,10,32.4286
205,28,26.8333
205,259,33.6
205,11,30.3333
205,54,29.8333
205,224,28.8333
205,29,27.8571
205,12,20.75
205,81,30.0
205,146,27.0
205,30,25.0
205,13,32.6
205,148,30.0
205,32,31.25
205,14,35.6667
205,33,22.2
205,57,19.8571
205,152,22.4
205,110,23.5
205,82,34.3333
205,15,32.6
205,156,24.6
205,84,30.8333
205,16,22.5714
205,58,26.5
205,160,32.0
205,199,31.0
205,59,23.5
205,17,27.2
205,35,29.2
205,88,32.8
205,18,27.5
205,37,25.0
205,38,17.6667
205,89,33.625
205,39,28.2222
205,117,34.75
205,19,31.3333
205,173,31.25
205,20,20.8333
205,273,35.8333
205,393,27.3333
205,21,27.0
205,42,23.1429
205,94,24.875
205,43,35.75
205,22,31.5
205,66,28.7143
205,23,24.0
205,181,20.25
209,45,26.1667
209,122,30.0
209,67,22.6
209,0,15.5714
209,1,26.8333
209,2,25.5
209,46,20.3333
209,184,24.4286
209,47,24.6
209,5,23.4
209,100,30.3333
209,6,24.75
209,76,21.8333
209,77,20.125
209,8,19.4286
209,9,23.2857
209,10,23.1429
209,28,20.6667
209,54,25.1667
209,224,23.0
209,12,17.0
209,146,20.0
209,30,19.8
209,13,26.2
209,32,25.5
209,14,28.6667
209,33,18.6
209,57,16.7143
209,15,21.8
209,195,21.2857
209,156,19.8
209,84,25.3333
209,303,21.2857
209,16,17.0
209,158,16.0
209,58,23.5
209,160,26.0
209,162,26.0
209,199,25.4286
209,59,19.5
209,17,18.8
209,35,25.4
209,88,26.0
209,18,20.5
209,36,22.5
209,37,21.7143
209,38,15.1667
209,89,25.125
209,117,26.0
209,171,26.5
209,19,26.0
209,63,22.5
209,20,18.1667
209,41,27.6
209,42,19.4286
209,94,17.5
209,43,30.25
209,22,26.8333
209,23,19.25
209,181,16.75
210,45,14.8333
210,122,16.6667
210,1,16.0
210,46,11.3333
210,68,11.1667
210,6,14.125
210,188,16.1667
210,54,14.8333
210,409,14.75
210,29,10.7143
210,81,11.125
210,199,15.1429
210,36,12.5
210,37,13.0
210,19,15.8333
210,63,12.5
210,20,8.6667
210,42,11.7143
210,22,16.0
210,66,13.5714
210,23,9.0
211,45,14.5
211,122,15.5
211,0,11.0
211,46,13.0
211,326,12.4
211,68,13.1667
211,6,13.25
211,11,14.1667
211,54,12.1667
211,29,14.0
211,13,12.6
211,32,12.25
211,14,13.3333
211,15,12.4
211,195,13.7143
211,303,13.7143
211,16,10.2857
211,85,7.0
211,36,13.0
211,117,13.5
211,63,13.0
211,20,10.0
211,42,11.8571
211,23,8.25
214,45,25.8333
214,122,29.0
214,1,25.0
214,2,22.75
